day,S,I,V,D,C,E,P,H,A,Q,R_t
440.0,0.33801235471452973,4.196571350097656,629.0354963030134,1379.1170654296875,1005.2024884905134,3.666112269674029,0.0,163.05257960728235,3.203627824783325,0.05563361304146902,0.0015389402996335653
441.0,0.0,4.895999908447266,629.463623046875,1375.5074462890625,1005.8126220703125,4.09778356552124,0.0,161.1991424560547,3.203627824783325,0.0,0.0
442.0,3.5618185315813338,4.196571350097656,630.2653111049107,1382.8784877232142,1004.2510375976562,3.740699751036508,0.0,165.15363420758928,3.203627824783325,0.040358394384384155,0.015868974083539874
443.0,7.1236370631626675,3.497142791748047,631.0669991629464,1390.2495291573662,1002.689453125,3.3836159365517755,0.0,169.1081259591239,3.203627824783325,0.08071678876876831,0.03173794816707975
444.0,10.685455594744,2.7977142333984375,631.8686872209821,1397.620570591518,1001.1278686523438,3.0265321220670427,0.0,173.0626177106585,3.203627824783325,0.12107518315315247,0.04760692225061962
445.0,14.247274126325335,2.098285675048828,632.6703752790179,1404.9916120256696,999.5662841796875,2.6694483075823103,0.0,177.01710946219308,3.203627824783325,0.16143357753753662,0.0634758963341595
446.0,17.809092657906668,1.3988571166992188,633.4720633370536,1412.3626534598213,998.0046997070312,2.312364493097578,0.0,180.97160121372767,3.203627824783325,0.20179197192192078,0.07934487041769937
447.0,21.370911189488,0.6994285583496094,634.2737513950893,1419.7336948939733,996.443115234375,1.9552806786128452,0.0,184.92609296526228,3.203627824783325,0.24215036630630493,0.09521384450123924
448.0,24.932729721069336,0.0,635.075439453125,1427.104736328125,994.8815307617188,1.5981968641281128,0.0,188.88058471679688,3.203627824783325,0.2825087606906891,0.11108281858477913
449.0,23.446903364998953,0.0,633.7688424246652,1420.3923514229912,992.7492065429688,1.4707246252468653,0.0,184.7951420375279,3.203627824783325,0.31721098933901104,0.10479316579756742
450.0,21.961077008928573,0.0,632.4622453962054,1413.679966517857,990.6168823242188,1.343252386365618,0.0,180.70969935825892,3.203627824783325,0.351913217987333,0.0985035130103557
451.0,20.47525065285819,0.0,631.1556483677456,1406.9675816127233,988.4845581054688,1.2157801474843706,0.0,176.62425667898995,3.203627824783325,0.386615446635655,0.092213860223144
452.0,18.989424296787806,0.0,629.8490513392857,1400.2551967075892,986.3522338867188,1.0883079086031233,0.0,172.538813999721,3.203627824783325,0.42131767528397696,0.08592420743593228
453.0,17.503597940717427,0.0,628.5424543108259,1393.5428118024554,984.2199096679688,0.9608356697218758,0.0,168.45337132045202,3.203627824783325,0.4560199039322989,0.07963455464872057
454.0,16.017771584647043,0.0,627.235857282366,1386.8304268973213,982.0875854492188,0.8333634308406284,0.0,164.36792864118303,3.203627824783325,0.4907221325806209,0.07334490186150885
455.0,14.53194522857666,0.0,625.9292602539062,1380.1180419921875,979.9552612304688,0.7058911919593811,0.0,160.28248596191406,3.203627824783325,0.5254243612289429,0.06705524907429715
456.0,12.45595305306571,0.0,626.2330758231027,1386.2303292410713,982.8291887555804,1.5418427842003959,0.0,158.78945922851562,3.203627824783325,0.45036373819623676,0.057475927777968984
457.0,10.379960877554758,0.0,626.5368913922991,1392.3426164899554,985.7031162806919,2.3777943764414107,0.0,157.2964324951172,3.203627824783325,0.37530311516353065,0.04789660648164082
458.0,8.303968702043806,0.0,626.8407069614956,1398.4549037388392,988.5770438058036,3.2137459686824252,0.0,155.80340576171875,3.203627824783325,0.3002424921308245,0.03831728518531266
459.0,6.227976526532855,0.0,627.1445225306919,1404.5671909877233,991.4509713309152,4.04969756092344,0.0,154.3103790283203,3.203627824783325,0.22518186909811838,0.028737963888984495
460.0,4.151984351021904,0.0,627.4483380998884,1410.679478236607,994.3248988560268,4.885649153164455,0.0,152.81735229492188,3.203627824783325,0.15012124606541227,0.01915864259265633
461.0,2.075992175510951,0.0,627.7521536690848,1416.7917654854912,997.1988263811384,5.721600745405469,0.0,151.32432556152344,3.203627824783325,0.07506062303270611,0.009579321296328172
462.0,0.0,0.0,628.0559692382812,1422.904052734375,1000.07275390625,6.557552337646484,0.0,149.831298828125,3.203627824783325,0.0,0.0
463.0,0.4717871461595808,0.0,629.023664202009,1418.8147844587054,1000.4530639648438,5.776568293571472,0.0,148.08026341029577,3.203627824783325,0.009490719863346644,0.002179830900227859
464.0,0.9435742923191616,0.0,629.9913591657366,1414.7255161830358,1000.8333740234375,4.99558424949646,0.0,146.3292279924665,3.203627824783325,0.018981439726693288,0.004359661800455718
465.0,1.4153614384787423,0.0,630.9590541294643,1410.6362479073662,1001.2136840820312,4.214600205421448,0.0,144.57819257463728,3.203627824783325,0.02847215959003993,0.006539492700683577
466.0,1.8871485846383231,0.0,631.9267490931919,1406.5469796316963,1001.593994140625,3.4336161613464355,0.0,142.82715715680803,3.203627824783325,0.037962879453386576,0.008719323600911436
467.0,2.3589357307979038,0.0,632.8944440569196,1402.4577113560267,1001.9743041992188,2.6526321172714233,0.0,141.0761217389788,3.203627824783325,0.04745359931673322,0.010899154501139294
468.0,2.8307228769574846,0.0,633.8621390206473,1398.368443080357,1002.3546142578125,1.8716480731964111,0.0,139.32508632114954,3.203627824783325,0.05694431918007986,0.013078985401367154
469.0,3.3025100231170654,0.0,634.829833984375,1394.2791748046875,1002.7349243164062,1.090664029121399,0.0,137.5740509033203,3.203627824783325,0.06643503904342651,0.015258816301595014
470.0,2.8307228769574846,0.7640181950160435,633.7485787527902,1398.6570521763392,1000.8907557896206,0.9348548821040562,0.0,137.15093558175224,3.203627824783325,0.10069157821791513,0.013078985401367156
471.0,2.3589357307979038,1.528036390032087,632.6673235212054,1403.0349295479912,999.0465872628348,0.7790457350867135,0.0,136.72782026018416,3.203627824783325,0.13494811739240375,0.010899154501139296
472.0,1.8871485846383231,2.2920545850481306,631.5860682896206,1407.412806919643,997.2024187360491,0.6232365880693709,0.0,136.30470493861608,3.203627824783325,0.16920465656689235,0.008719323600911436
473.0,1.4153614384787423,3.056072780064174,630.5048130580357,1411.7906842912946,995.3582502092634,0.46742744105202816,0.0,135.88158961704798,3.203627824783325,0.20346119574138097,0.006539492700683578
474.0,0.9435742923191617,3.8200909750802174,629.4235578264509,1416.1685616629463,993.5140816824777,0.31161829403468544,0.0,135.4584742954799,3.203627824783325,0.2377177349158696,0.00435966180045572
475.0,0.47178714615958084,4.584109170096261,628.342302594866,1420.5464390345983,991.6699131556919,0.15580914701734283,0.0,135.03535897391183,3.203627824783325,0.2719742740903582,0.00217983090022786
476.0,0.0,5.348127365112305,627.2610473632812,1424.92431640625,989.8257446289062,0.0,0.0,134.61224365234375,3.203627824783325,0.3062308132648468,0.0
477.0,0.0,4.584109170096261,628.028093610491,1426.510044642857,991.5151803152902,0.1004232679094587,0.0,131.4136734008789,3.203627824783325,0.3347362535340445,0.0
478.0,0.0,3.820090975080218,628.7951398577009,1428.0957728794642,993.2046160016741,0.2008465358189174,0.0,128.21510314941406,3.203627824783325,0.3632416938032423,0.0
479.0,0.0,3.056072780064174,629.5621861049107,1429.6815011160713,994.8940516880581,0.3012698037283761,0.0,125.01653289794922,3.203627824783325,0.39174713407244,0.0
480.0,0.0,2.2920545850481306,630.3292323521206,1431.2672293526787,996.5834873744419,0.4016930716378348,0.0,121.81796264648438,3.203627824783325,0.42025257434163776,0.0
481.0,0.0,1.5280363900320872,631.0962785993304,1432.8529575892858,998.2729230608259,0.5021163395472935,0.0,118.61939239501953,3.203627824783325,0.4487580146108355,0.0
482.0,0.0,0.7640181950160434,631.8633248465402,1434.438685825893,999.9623587472098,0.6025396074567522,0.0,115.42082214355469,3.203627824783325,0.4772634548800332,0.0
483.0,0.0,0.0,632.63037109375,1436.0244140625,1001.6517944335938,0.7029628753662109,0.0,112.22225189208984,3.203627824783325,0.505768895149231,0.0
484.0,0.0,0.0,631.5694580078125,1435.6850062779017,1001.563005719866,0.6025396074567523,0.0,112.60178920200893,3.203627824783325,0.4698156288691929,0.0
485.0,0.0,0.0,630.508544921875,1435.3455984933037,1001.4742170061384,0.5021163395472935,0.0,112.98132651192802,3.203627824783325,0.4338623625891549,0.0
486.0,0.0,0.0,629.4476318359375,1435.0061907087054,1001.3854282924107,0.40169307163783485,0.0,113.3608638218471,3.203627824783325,0.3979090963091169,0.0
487.0,0.0,0.0,628.38671875,1434.666782924107,1001.2966395786831,0.30126980372837614,0.0,113.74040113176618,3.203627824783325,0.3619558300290789,0.0
488.0,0.0,0.0,627.3258056640625,1434.3273751395088,1001.2078508649554,0.20084653581891743,0.0,114.11993844168526,3.203627824783325,0.32600256374904085,0.0
489.0,0.0,0.0,626.264892578125,1433.9879673549108,1001.1190621512277,0.10042326790945877,0.0,114.49947575160435,3.203627824783325,0.2900492974690029,0.0
490.0,0.0,0.0,625.2039794921875,1433.6485595703125,1001.0302734375,0.0,0.0,114.87901306152344,3.203627824783325,0.25409603118896484,0.0
491.0,2.137963431222098,0.0,625.577863420759,1435.9088134765625,1001.4960414341518,0.0,0.0,112.76607077462333,3.203627824783325,0.26057882819856915,0.010059491663804918
492.0,4.275926862444196,0.0,625.9517473493304,1438.1690673828125,1001.9618094308036,0.0,0.0,110.65312848772321,3.203627824783325,0.2670616252081735,0.020118983327609835
493.0,6.413890293666294,0.0,626.3256312779018,1440.4293212890625,1002.4275774274554,0.0,0.0,108.5401862008231,3.203627824783325,0.2735444222177778,0.030178474991414753
494.0,8.551853724888392,0.0,626.6995152064732,1442.6895751953125,1002.8933454241071,0.0,0.0,106.427243913923,3.203627824783325,0.2800272192273821,0.04023796665521967
495.0,10.68981715611049,0.0,627.0733991350446,1444.9498291015625,1003.359113420759,0.0,0.0,104.31430162702289,3.203627824783325,0.2865100162369864,0.05029745831902459
496.0,12.827780587332589,0.0,627.447283063616,1447.2100830078125,1003.8248814174107,0.0,0.0,102.20135934012276,3.203627824783325,0.29299281324659077,0.060356949982829505
497.0,14.965744018554688,0.0,627.8211669921875,1449.4703369140625,1004.2906494140625,0.0,0.0,100.08841705322266,3.203627824783325,0.29947561025619507,0.07041644164663442
498.0,12.82778058733259,0.0,626.8187081473214,1450.5303431919642,1004.4408830915179,0.17591617788587297,0.0,99.75667354038784,3.203627824783325,0.25669338021959576,0.060356949982829505
499.0,10.689817156110491,0.0,625.8162493024554,1451.5903494698662,1004.5911167689732,0.35183235577174593,0.0,99.42493002755302,3.203627824783325,0.21391115018299647,0.05029745831902459
500.0,8.551853724888392,0.0,624.8137904575893,1452.650355747768,1004.7413504464286,0.5277485336576189,0.0,99.0931865147182,3.203627824783325,0.1711289201463972,0.04023796665521967
501.0,6.413890293666295,0.0,623.8113316127232,1453.7103620256696,1004.891584123884,0.7036647115434919,0.0,98.76144300188336,3.203627824783325,0.12834669010979788,0.030178474991414753
502.0,4.275926862444198,0.0,622.8088727678571,1454.7703683035713,1005.0418178013393,0.8795808894293649,0.0,98.42969948904855,3.203627824783325,0.08556446007319857,0.020118983327609835
503.0,2.137963431222099,0.0,621.806413922991,1455.8303745814733,1005.1920514787946,1.0554970673152377,0.0,98.09795597621373,3.203627824783325,0.04278223003659931,0.010059491663804918
504.0,0.0,0.0,620.803955078125,1456.890380859375,1005.34228515625,1.2314132452011108,0.0,97.7662124633789,3.203627824783325,0.0,0.0
505.0,4.166592461722238,0.0,622.1591796875,1457.1224365234375,1002.953595842634,1.055497067315238,0.0,99.57300458635602,3.203627824783325,0.08184947286333356,0.019475507248370272
506.0,8.333184923444476,0.0,623.514404296875,1457.3544921875,1000.5649065290179,0.8795808894293649,0.0,101.37979670933315,3.203627824783325,0.16369894572666713,0.038951014496740544
507.0,12.499777385166713,0.0,624.86962890625,1457.5865478515625,998.1762172154018,0.703664711543492,0.0,103.18658883231026,3.203627824783325,0.2455484185900007,0.058426521745110815
508.0,16.66636984688895,0.0,626.224853515625,1457.818603515625,995.7875279017857,0.527748533657619,0.0,104.99338095528739,3.203627824783325,0.32739789145333426,0.07790202899348109
509.0,20.83296230861119,0.0,627.580078125,1458.0506591796875,993.3988385881696,0.351832355771746,0.0,106.8001730782645,3.203627824783325,0.4092473643166678,0.09737753624185136
510.0,24.999554770333425,0.0,628.935302734375,1458.28271484375,991.0101492745536,0.1759161778858731,0.0,108.60696520124162,3.203627824783325,0.4910968371800014,0.11685304349022163
511.0,29.166147232055664,0.0,630.29052734375,1458.5147705078125,988.6214599609375,0.0,0.0,110.41375732421875,3.203627824783325,0.572946310043335,0.1363285507385919
512.0,25.058953310762135,0.0,630.1339198521206,1460.2037876674108,990.1752493722098,1.1915775026593889,0.0,107.30670819963727,3.203627824783325,0.4910968371800014,0.11713597476281823
513.0,20.951759389468602,0.0,629.977312360491,1461.8928048270088,991.7290387834821,2.3831550053187778,0.0,104.1996590750558,3.203627824783325,0.40924736431666786,0.09794339878704457
514.0,16.84456546817507,0.0,629.8207048688616,1463.581821986607,993.2828281947544,3.5747325079781667,0.0,101.09260995047433,3.203627824783325,0.32739789145333426,0.07875082281127091
515.0,12.73737154688154,0.0,629.6640973772321,1465.2708391462054,994.8366176060268,4.7663100106375555,0.0,97.98556082589286,3.203627824783325,0.2455484185900007,0.059558246835497236
516.0,8.630177625588011,0.0,629.5074898856027,1466.9598563058037,996.3904070172991,5.957887513296944,0.0,94.87851170131138,3.203627824783325,0.16369894572666716,0.04036567085972356
517.0,4.522983704294479,0.0,629.3508823939732,1468.6488734654017,997.9441964285714,7.149465015956333,0.0,91.7714625767299,3.203627824783325,0.08184947286333355,0.021173094883949903
518.0,0.41578978300094604,0.0,629.1942749023438,1470.337890625,999.4979858398438,8.341042518615723,0.0,88.66441345214844,3.203627824783325,0.0,0.001980518908176243
519.0,8.165006790842328,0.0,629.3909824916294,1470.6708286830358,997.111101422991,7.650936807904925,0.0,88.97831072126117,3.203627824783325,0.0,0.03812784956492494
520.0,15.914223798683711,0.0,629.5876900809152,1471.0037667410713,994.7242170061384,6.960831097194127,0.0,89.29220799037388,3.203627824783325,0.0,0.07427518022167363
521.0,23.663440806525095,0.0,629.7843976702009,1471.336704799107,992.3373325892857,6.270725386483329,0.0,89.60610525948661,3.203627824783325,0.0,0.11042251087842234
522.0,31.412657814366476,0.0,629.9811052594866,1471.669642857143,989.9504481724331,5.580619675772531,0.0,89.92000252859933,3.203627824783325,0.0,0.14656984153517102
523.0,39.16187482220786,0.0,630.1778128487723,1472.0025809151787,987.5635637555804,4.890513965061733,0.0,90.23389979771206,3.203627824783325,0.0,0.1827171721919197
524.0,46.911091830049244,0.0,630.3745204380581,1472.3355189732142,985.1766793387277,4.2004082543509345,0.0,90.54779706682477,3.203627824783325,0.0,0.21886450284866843
525.0,54.660308837890625,0.0,630.5712280273438,1472.66845703125,982.789794921875,3.5103025436401367,0.0,90.8616943359375,3.203627824783325,0.0,0.2550118335054171
526.0,54.181707109723774,0.8976553508213588,630.8475254603794,1473.3777901785713,987.002179827009,4.072074481419155,0.0,90.68060411725726,3.203627824783325,0.0,0.25207668285104345
527.0,53.70310538155692,1.7953107016427177,631.1238228934152,1474.087123325893,991.2145647321429,4.633846419198172,0.0,90.499513898577,3.203627824783325,0.0,0.24914153219666985
528.0,53.224503653390066,2.6929660524640764,631.4001203264509,1474.7964564732142,995.4269496372768,5.1956183569771905,0.0,90.31842367989677,3.203627824783325,0.0,0.2462063815422962
529.0,52.745901925223215,3.5906214032854353,631.6764177594866,1475.5057896205358,999.6393345424107,5.757390294756208,0.0,90.13733346121651,3.203627824783325,0.0,0.24327123088792255
530.0,52.267300197056365,4.488276754106794,631.9527151925223,1476.215122767857,1003.8517194475446,6.319162232535226,0.0,89.95624324253627,3.203627824783325,0.0,0.2403360802335489
531.0,51.78869846888951,5.385932104928153,632.2290126255581,1476.9244559151787,1008.0641043526786,6.880934170314244,0.0,89.77515302385602,3.203627824783325,0.0,0.23740092957917527
532.0,51.310096740722656,6.283587455749512,632.5053100585938,1477.6337890625,1012.2764892578125,7.442706108093262,0.0,89.59406280517578,3.203627824783325,0.0,0.23446577892480164
533.0,43.98008292061942,5.385932104928153,630.9560285295759,1475.8883579799108,1009.8422241210938,6.848433119910104,0.0,88.07855442592076,3.203627824783325,0.041816532611846924,0.20097066764982996
534.0,36.650069100516184,4.488276754106794,629.4067470005581,1474.1429268973213,1007.407958984375,6.254160131726946,0.0,86.56304604666573,3.203627824783325,0.08363306522369385,0.1674755563748583
535.0,29.320055280412944,3.5906214032854353,627.8574654715402,1472.397495814732,1004.9736938476562,5.659887143543788,0.0,85.04753766741071,3.203627824783325,0.12544959783554077,0.13398044509988666
536.0,21.99004146030971,2.6929660524640764,626.3081839425223,1470.652064732143,1002.5394287109375,5.065614155360631,0.0,83.5320292881557,3.203627824783325,0.1672661304473877,0.10048533382491498
537.0,14.660027640206472,1.7953107016427179,624.7589024135044,1468.9066336495537,1000.1051635742188,4.4713411671774725,0.0,82.01652090890067,3.203627824783325,0.20908266305923462,0.0669902225499433
538.0,7.3300138201032325,0.8976553508213589,623.2096208844866,1467.1612025669642,997.6708984375,3.877068178994315,0.0,80.50101252964565,3.203627824783325,0.25089919567108154,0.03349511127497165
539.0,0.0,0.0,621.6603393554688,1465.415771484375,995.2366333007812,3.2827951908111572,0.0,78.98550415039062,3.203627824783325,0.29271572828292847,0.0
540.0,0.0,0.0,622.1373203822544,1467.3779820033483,996.0617414202009,2.8138244492667064,0.0,80.79394204275948,3.203627824783325,0.3187134010451181,0.0
541.0,0.0,0.0,622.6143014090402,1469.3401925223213,996.8868495396206,2.344853707722255,0.0,82.60237993512835,3.203627824783325,0.34471107380730764,0.0
542.0,0.0,0.0,623.0912824358259,1471.3024030412946,997.7119576590402,1.8758829661778043,0.0,84.41081782749721,3.203627824783325,0.37070874656949726,0.0
543.0,0.0,0.0,623.5682634626116,1473.264613560268,998.5370657784598,1.4069122246333532,0.0,86.21925571986607,3.203627824783325,0.3967064193316868,0.0
544.0,0.0,0.0,624.0452444893973,1475.2268240792412,999.3621738978794,0.9379414830889021,0.0,88.02769361223493,3.203627824783325,0.42270409209387644,0.0
545.0,0.0,0.0,624.5222255161831,1477.1890345982142,1000.1872820172991,0.4689707415444513,0.0,89.8361315046038,3.203627824783325,0.44870176485606605,0.0
546.0,0.0,0.0,624.9992065429688,1479.1512451171875,1001.0123901367188,0.0,0.0,91.64456939697266,3.203627824783325,0.4746994376182556,0.0
547.0,4.184489658900669,0.0,624.891130719866,1478.0902099609375,1001.4090314592634,0.0,0.0,90.3606436593192,3.203627824783325,0.40688523224421913,0.019773300513951885
548.0,8.368979317801339,0.0,624.7830548967634,1477.0291748046875,1001.8056727818081,0.0,0.0,89.07671792166573,3.203627824783325,0.3390710268701826,0.03954660102790377
549.0,12.553468976702007,0.0,624.6749790736607,1475.9681396484375,1002.2023141043527,0.0,0.0,87.79279218401227,3.203627824783325,0.27125682149614605,0.05931990154185565
550.0,16.737958635602677,0.0,624.5669032505581,1474.9071044921875,1002.5989554268973,0.0,0.0,86.50886644635882,3.203627824783325,0.20344261612210957,0.07909320205580754
551.0,20.922448294503347,0.0,624.4588274274554,1473.8460693359375,1002.9955967494419,0.0,0.0,85.22494070870536,3.203627824783325,0.13562841074807308,0.09886650256975943
552.0,25.106937953404014,0.0,624.3507516043527,1472.7850341796875,1003.3922380719866,0.0,0.0,83.9410149710519,3.203627824783325,0.06781420537403654,0.1186398030837113
553.0,29.291427612304688,0.0,624.24267578125,1471.7239990234375,1003.7888793945312,0.0,0.0,82.65708923339844,3.203627824783325,0.0,0.1384131035976632
554.0,27.698505674089706,0.0,624.4895804268973,1471.9627859933037,1002.0911167689732,0.0,0.0,82.4141845703125,3.203627824783325,0.005296002009085247,0.13104946395420958
555.0,26.10558373587472,0.0,624.7364850725446,1472.2015729631696,1000.3933541434152,0.0,0.0,82.17127990722656,3.203627824783325,0.010592004018170493,0.12368582431075595
556.0,24.51266179765974,0.0,624.9833897181919,1472.4403599330358,998.6955915178571,0.0,0.0,81.92837524414062,3.203627824783325,0.01588800602725574,0.11632218466730232
557.0,22.919739859444753,0.0,625.2302943638393,1472.6791469029017,996.9978288922991,0.0,0.0,81.68547058105469,3.203627824783325,0.021184008036340986,0.10895854502384869
558.0,21.32681792122977,0.0,625.4771990094866,1472.917933872768,995.300066266741,0.0,0.0,81.44256591796875,3.203627824783325,0.026480010045426234,0.10159490538039506
559.0,19.73389598301479,0.0,625.724103655134,1473.1567208426338,993.6023036411831,0.0,0.0,81.19966125488281,3.203627824783325,0.03177601205451148,0.09423126573694143
560.0,18.140974044799805,0.0,625.9710083007812,1473.3955078125,991.904541015625,0.0,0.0,80.95675659179688,3.203627824783325,0.037072014063596725,0.0868676260934878
561.0,15.549406324114118,0.8059415136064801,626.2512555803571,1481.58935546875,990.0971243722098,0.17069687162126815,0.0,80.80566079275948,3.203627824783325,0.07919150697333471,0.07445796522298954
562.0,12.957838603428431,1.6118830272129603,626.5315028599331,1489.783203125,988.2897077287946,0.3413937432425363,0.0,80.6545649937221,3.203627824783325,0.12131099988307271,0.062048304352491285
563.0,10.366270882742747,2.4178245408194403,626.811750139509,1497.97705078125,986.4822910853794,0.5120906148638045,0.0,80.50346919468471,3.203627824783325,0.16343049279281072,0.04963864348199303
564.0,7.77470316205706,3.2237660544259206,627.0919974190848,1506.1708984375,984.6748744419643,0.6827874864850726,0.0,80.35237339564732,3.203627824783325,0.2055499857025487,0.03722898261149477
565.0,5.183135441371373,4.029707568032401,627.3722446986607,1514.36474609375,982.8674577985491,0.8534843581063407,0.0,80.20127759660993,3.203627824783325,0.2476694786122867,0.024819321740996513
566.0,2.5915677206856884,4.835649081638881,627.6524919782366,1522.55859375,981.060041155134,1.024181229727609,0.0,80.05018179757255,3.203627824783325,0.2897889715220247,0.01240966087049826
567.0,0.0,5.641590595245361,627.9327392578125,1530.75244140625,979.2526245117188,1.194878101348877,0.0,79.89908599853516,3.203627824783325,0.3319084644317627,0.0
568.0,5.931280953543527,4.8356490816388815,627.4312656947544,1530.3790631975446,984.5266985212054,1.8660289900643485,0.0,77.89439937046596,3.203627824783325,0.32424197452408926,0.027801559661811106
569.0,11.862561907087054,4.029707568032401,626.9297921316964,1530.0056849888392,989.8007725306919,2.53717987877982,0.0,75.88971274239677,3.203627824783325,0.3165754846164158,0.05560311932362221
570.0,17.79384286063058,3.223766054425921,626.4283185686384,1529.6323067801338,995.0748465401786,3.2083307674952914,0.0,73.88502611432756,3.203627824783325,0.3089089947087424,0.08340467898543331
571.0,23.725123814174108,2.4178245408194408,625.9268450055804,1529.2589285714287,1000.3489205496652,3.8794816562107632,0.0,71.88033948625836,3.203627824783325,0.301242504801069,0.11120623864724442
572.0,29.656404767717635,1.6118830272129605,625.4253714425223,1528.8855503627233,1005.6229945591518,4.550632544926235,0.0,69.87565285818917,3.203627824783325,0.2935760148933956,0.13900779830905552
573.0,35.58768572126116,0.8059415136064807,624.9238978794643,1528.512172154018,1010.8970685686384,5.221783433641706,0.0,67.87096623011998,3.203627824783325,0.28590952498572214,0.16680935797086663
574.0,41.51896667480469,0.0,624.4224243164062,1528.1387939453125,1016.171142578125,5.892934322357178,0.0,65.86627960205078,3.203627824783325,0.2782430350780487,0.19461091763267774
575.0,37.008541515895296,0.0,624.9366629464286,1525.140659877232,1014.4934692382812,5.051086562020438,0.0,65.8973868233817,3.203627824783325,0.2384940300668989,0.17364700134342406
576.0,32.49811635698591,0.0,625.4509015764509,1522.1425258091517,1012.8157958984375,4.209238801683698,0.0,65.92849404471261,3.203627824783325,0.1987450250557491,0.15268308505417041
577.0,27.98769119807652,0.0,625.9651402064732,1519.1443917410713,1011.1381225585938,3.3673910413469588,0.0,65.95960126604352,3.203627824783325,0.15899602004459926,0.13171916876491674
578.0,23.47726603916713,0.0,626.4793788364956,1516.1462576729912,1009.46044921875,2.525543281010219,0.0,65.99070848737445,3.203627824783325,0.11924701503344945,0.11075525247566308
579.0,18.96684088025774,0.0,626.9936174665179,1513.1481236049108,1007.7827758789062,1.6836955206734796,0.0,66.02181570870536,3.203627824783325,0.07949801002229964,0.08979133618640942
580.0,14.45641572134835,0.0,627.5078560965402,1510.1499895368304,1006.1051025390625,0.8418477603367398,0.0,66.05292293003627,3.203627824783325,0.03974900501114981,0.06882741989715574
581.0,9.945990562438965,0.0,628.0220947265625,1507.15185546875,1004.4274291992188,0.0,0.0,66.08403015136719,3.203627824783325,0.0,0.047863503607902085
582.0,10.139055388314384,0.6385043007986886,627.60302734375,1507.1902029854912,1001.5255475725446,0.0,0.0,66.87245723179409,3.203627824783325,0.0,0.04884700227528809
583.0,10.332120214189802,1.2770086015973772,627.1839599609375,1507.228550502232,998.6236659458706,0.0,0.0,67.66088431222099,3.203627824783325,0.0,0.0498305009426741
584.0,10.525185040065221,1.9155129023960658,626.764892578125,1507.2668980189733,995.7217843191964,0.0,0.0,68.44931139264789,3.203627824783325,0.0,0.05081399961006011
585.0,10.718249865940638,2.5540172031947543,626.3458251953125,1507.3052455357142,992.8199026925223,0.0,0.0,69.23773847307477,3.203627824783325,0.0,0.05179749827744612
586.0,10.911314691816058,3.1925215039934427,625.9267578125,1507.3435930524554,989.9180210658482,0.0,0.0,70.02616555350167,3.203627824783325,0.0,0.052780996944832126
587.0,11.104379517691477,3.8310258047921315,625.5076904296875,1507.3819405691963,987.0161394391741,0.0,0.0,70.81459263392857,3.203627824783325,0.0,0.05376449561221813
588.0,11.297444343566895,4.46953010559082,625.088623046875,1507.4202880859375,984.1142578125,0.0,0.0,71.60301971435547,3.203627824783325,0.0,0.05474799427960414
589.0,13.817177363804408,3.831025804792132,624.4951084681919,1505.5387137276787,985.3759416852679,0.12396694081170219,0.0,69.3255844116211,3.203627824783325,0.0577332718031747,0.06692139443945584
590.0,16.33691038404192,3.192521503993443,623.901593889509,1503.6571393694196,986.6376255580357,0.24793388162340438,0.0,67.04814910888672,3.203627824783325,0.1154665436063494,0.07909479459930756
591.0,18.85664340427944,2.5540172031947543,623.3080793108259,1501.7755650111608,987.8993094308036,0.3719008224351066,0.0,64.77071380615234,3.203627824783325,0.17319981540952412,0.09126819475915926
592.0,21.37637642451695,1.915512902396066,622.7145647321429,1499.8939906529017,989.1609933035714,0.49586776324680876,0.0,62.49327850341797,3.203627824783325,0.2309330872126988,0.10344159491901098
593.0,23.896109444754465,1.2770086015973776,622.1210501534598,1498.012416294643,990.4226771763393,0.6198347040585109,0.0,60.215843200683594,3.203627824783325,0.2886663590158735,0.11561499507886268
594.0,26.41584246499198,0.6385043007986888,621.5275355747768,1496.1308419363838,991.6843610491071,0.7438016448702132,0.0,57.93840789794922,3.203627824783325,0.34639963081904823,0.12778839523871438
595.0,28.935575485229492,0.0,620.9340209960938,1494.249267578125,992.946044921875,0.8677685856819153,0.0,55.660972595214844,3.203627824783325,0.4041329026222229,0.1399617953985661
596.0,24.801921844482422,0.0,620.7162126813616,1492.355922154018,993.3740234375,1.7187687158584595,0.0,55.41228267124721,3.203627824783325,0.3463996308190482,0.11996725319877094
597.0,20.66826820373535,0.0,620.4984043666294,1490.4625767299108,993.802001953125,2.5697688460350037,0.0,55.16359274727957,3.203627824783325,0.2886663590158735,0.09997271099897578
598.0,16.53461456298828,0.0,620.2805960518973,1488.5692313058037,994.22998046875,3.420768976211548,0.0,54.91490282331194,3.203627824783325,0.23093308721269878,0.07997816879918063
599.0,12.400960922241211,0.0,620.0627877371652,1486.6758858816963,994.657958984375,4.271769106388092,0.0,54.66621289934431,3.203627824783325,0.1731998154095241,0.05998362659938547
600.0,8.26730728149414,0.0,619.8449794224331,1484.7825404575892,995.0859375,5.122769236564636,0.0,54.41752297537668,3.203627824783325,0.11546654360634939,0.03998908439959031
601.0,4.13365364074707,0.0,619.6271711077009,1482.889195033482,995.513916015625,5.97376936674118,0.0,54.16883305140904,3.203627824783325,0.05773327180317467,0.019994542199795157
602.0,0.0,0.0,619.4093627929688,1480.995849609375,995.94189453125,6.824769496917725,0.0,53.920143127441406,3.203627824783325,0.0,0.0
