day,S,I,D,C,A,W,P,V,R_t
322.0,3425.345947265625,1.0642808675765991,3.2941346168518066,0.0,4.196044445037842,0.27931827306747437,0.0,772.3663330078125,7.726503988387489
323.0,3425.3622698102677,1.0540693742888314,3.2944070611681258,0.0,4.196044445037842,0.2789069925035749,0.0,771.979230608259,7.727241667664965
324.0,3425.378592354911,1.0438578810010637,3.294679505484445,0.0,4.196044445037842,0.2784957119396755,0.0,771.5921282087054,7.727979346942441
325.0,3425.3949148995534,1.033646387713296,3.294951949800764,0.0,4.196044445037842,0.27808443137577604,0.0,771.2050258091518,7.728717026219917
326.0,3425.4112374441966,1.0234348944255285,3.2952243941170827,0.0,4.196044445037842,0.27767315081187655,0.0,770.8179234095982,7.729454705497393
327.0,3425.427559988839,1.0132234011377608,3.295496838433402,0.0,4.196044445037842,0.2772618702479771,0.0,770.4308210100446,7.7301923847748695
328.0,3425.4438825334823,1.003011907849993,3.295769282749721,0.0,4.196044445037842,0.27685058968407766,0.0,770.043718610491,7.7309300640523455
329.0,3425.460205078125,0.9928004145622253,3.29604172706604,0.0,4.196044445037842,0.2764393091201782,0.0,769.6566162109375,7.7316677433298215
330.0,3420.034005301339,0.9923088550567627,3.3091914653778076,0.0,4.196044445037842,0.2763046494552067,0.0,774.630109514509,7.720245763065671
331.0,3414.6078055245534,0.9918172955513,3.322341203689575,0.0,4.196044445037842,0.27616998979023527,0.0,779.6036028180804,7.70882378280152
332.0,3409.1816057477677,0.9913257360458374,3.3354909420013428,0.0,4.196044445037842,0.27603533012526377,0.0,784.5770961216518,7.69740180253737
333.0,3403.7554059709823,0.9908341765403748,3.3486406803131104,0.0,4.196044445037842,0.27590067046029226,0.0,789.5505894252232,7.685979822273219
334.0,3398.3292061941966,0.9903426170349121,3.361790418624878,0.0,4.196044445037842,0.27576601079532076,0.0,794.5240827287946,7.674557842009069
335.0,3392.903006417411,0.9898510575294495,3.3749401569366455,0.0,4.196044445037842,0.2756313511303493,0.0,799.497576032366,7.663135861744918
336.0,3387.476806640625,0.9893594980239868,3.388089895248413,0.0,4.196044445037842,0.2754966914653778,0.0,804.4710693359375,7.6517138814807675
337.0,3385.423409598214,0.9895035709653582,3.3857927322387695,0.0,4.196044445037842,0.27507538880620686,0.0,800.7915562220982,7.657583031568137
338.0,3383.3700125558034,0.9896476439067295,3.383495569229126,0.0,4.196044445037842,0.27465408614703585,0.0,797.112043108259,7.663452181655506
339.0,3381.3166155133927,0.989791716848101,3.3811984062194824,0.0,4.196044445037842,0.2742327834878649,0.0,793.4325299944196,7.669321331742876
340.0,3379.2632184709823,0.9899357897894723,3.378901243209839,0.0,4.196044445037842,0.27381148082869394,0.0,789.7530168805804,7.675190481830245
341.0,3377.2098214285716,0.9900798627308437,3.3766040802001953,0.0,4.196044445037842,0.273390178169523,0.0,786.073503766741,7.6810596319176145
342.0,3375.156424386161,0.990223935672215,3.3743069171905518,0.0,4.196044445037842,0.272968875510352,0.0,782.3939906529018,7.686928782004983
343.0,3373.10302734375,0.9903680086135864,3.372009754180908,0.0,4.196044445037842,0.27254757285118103,0.0,778.7144775390625,7.692797932092353
344.0,3370.526611328125,0.9748546310833522,3.3856377942221507,0.0,4.196044445037842,0.27210740532193867,0.0,785.5097569056919,7.679239485012206
345.0,3367.9501953125,0.9593412535531181,3.399265834263393,0.0,4.196044445037842,0.27166723779269625,0.0,792.3050362723214,7.66568103793206
346.0,3365.373779296875,0.9438278760228839,3.4128938743046353,0.0,4.196044445037842,0.2712270702634539,0.0,799.1003156389509,7.6521225908519135
347.0,3362.79736328125,0.9283144984926496,3.4265219143458774,0.0,4.196044445037842,0.2707869027342115,0.0,805.8955950055804,7.638564143771767
348.0,3360.220947265625,0.9128011209624154,3.44014995438712,0.0,4.196044445037842,0.27034673520496916,0.0,812.6908743722098,7.62500569669162
349.0,3357.64453125,0.8972877434321812,3.453777994428362,0.0,4.196044445037842,0.26990656767572674,0.0,819.4861537388393,7.611447249611474
350.0,3355.068115234375,0.881774365901947,3.4674060344696045,0.0,4.196044445037842,0.2694664001464844,0.0,826.2814331054688,7.597888802531327
351.0,3356.0023367745534,0.8920200892857143,3.47026835169111,0.0,4.196044445037842,0.2693122923374176,0.0,828.3873814174107,7.594485642109793
352.0,3356.9365583147323,0.9022658126694816,3.473130668912615,0.0,4.196044445037842,0.26915818452835083,0.0,830.4933297293527,7.591082481688258
353.0,3357.870779854911,0.9125115360532489,3.4759929861341203,0.0,4.196044445037842,0.26900407671928406,0.0,832.5992780412946,7.587679321266724
354.0,3358.805001395089,0.922757259437016,3.4788553033556258,0.0,4.196044445037842,0.2688499689102173,0.0,834.7052263532366,7.584276160845189
355.0,3359.7392229352677,0.9330029828207833,3.481717620577131,0.0,4.196044445037842,0.2686958611011505,0.0,836.8111746651786,7.580873000423654
356.0,3360.6734444754466,0.9432487062045506,3.484579937798636,0.0,4.196044445037842,0.26854175329208374,0.0,838.9171229771206,7.57746984000212
357.0,3361.607666015625,0.9534944295883179,3.4874422550201416,0.0,4.196044445037842,0.26838764548301697,0.0,841.0230712890625,7.574066679580586
358.0,3364.611990792411,0.940109269959586,3.495127167020525,0.0,4.196044445037842,0.2678938848631723,0.0,840.3255004882812,7.576697613821321
359.0,3367.6163155691966,0.9267241103308541,3.502812079020909,0.0,4.196044445037842,0.26740012424332754,0.0,839.6279296875,7.579328548062057
360.0,3370.6206403459823,0.9133389507021222,3.5104969910212924,0.0,4.196044445037842,0.26690636362348286,0.0,838.9303588867188,7.581959482302793
361.0,3373.6249651227677,0.8999537910733905,3.5181819030216763,0.0,4.196044445037842,0.2664126030036381,0.0,838.2327880859375,7.584590416543529
362.0,3376.6292898995534,0.8865686314446586,3.52586681502206,0.0,4.196044445037842,0.26591884238379343,0.0,837.5352172851562,7.587221350784264
363.0,3379.633614676339,0.8731834718159267,3.5335517270224437,0.0,4.196044445037842,0.2654250817639487,0.0,836.837646484375,7.5898522850250005
364.0,3382.637939453125,0.8597983121871948,3.541236639022827,0.0,4.196044445037842,0.264931321144104,0.0,836.1400756835938,7.592483219265736
365.0,3375.8470633370534,0.8556756292070661,3.542992966515677,0.0,4.196044445037842,0.2650012033326285,0.0,841.3812081473214,7.580001777108046
366.0,3369.0561872209823,0.8515529462269374,3.5447492940085277,0.0,4.196044445037842,0.26507108552115305,0.0,846.6223406110491,7.567520334950355
367.0,3362.265311104911,0.8474302632468087,3.5465056215013777,0.0,4.196044445037842,0.26514096770967754,0.0,851.8634730747768,7.555038892792664
368.0,3355.474434988839,0.8433075802666801,3.5482619489942278,0.0,4.196044445037842,0.2652108498982021,0.0,857.1046055385044,7.542557450634973
369.0,3348.6835588727677,0.8391848972865513,3.550018276487078,0.0,4.196044445037842,0.2652807320867266,0.0,862.3457380022321,7.530076008477283
370.0,3341.8926827566966,0.8350622143064227,3.5517746039799283,0.0,4.196044445037842,0.26535061427525114,0.0,867.5868704659598,7.517594566319592
371.0,3335.101806640625,0.830939531326294,3.5535309314727783,0.0,4.196044445037842,0.26542049646377563,0.0,872.8280029296875,7.505113124161902
372.0,3331.2861328125,0.8297072223254612,3.5561536720820834,0.0,4.196044445037842,0.2649311678750174,0.0,875.3709106445312,7.498782707068672
373.0,3327.470458984375,0.8284749133246285,3.558776412691389,0.0,4.196044445037842,0.26444183928625925,0.0,877.913818359375,7.492452289975443
374.0,3323.65478515625,0.8272426043237958,3.561399153300694,0.0,4.196044445037842,0.26395251069750103,0.0,880.4567260742188,7.486121872882213
375.0,3319.839111328125,0.8260102953229632,3.5640218939099992,0.0,4.196044445037842,0.26346318210874287,0.0,882.9996337890625,7.479791455788985
376.0,3316.0234375,0.8247779863221305,3.5666446345193044,0.0,4.196044445037842,0.26297385351998465,0.0,885.5425415039062,7.473461038695755
377.0,3312.207763671875,0.8235456773212978,3.56926737512861,0.0,4.196044445037842,0.2624845249312265,0.0,888.08544921875,7.467130621602526
378.0,3308.39208984375,0.8223133683204651,3.571890115737915,0.0,4.196044445037842,0.26199519634246826,0.0,890.6283569335938,7.4608002045092965
379.0,3313.7314453125,0.8137356809207371,3.572067771639143,0.0,4.196044445037842,0.2624741792678833,0.0,884.8017665318081,7.4737316396443845
380.0,3319.07080078125,0.8051579935210091,3.5722454275403703,0.0,4.196044445037842,0.26295316219329834,0.0,878.9751761300223,7.486663074779473
381.0,3324.41015625,0.7965803061212812,3.572423083441598,0.0,4.196044445037842,0.2634321451187134,0.0,873.1485857282366,7.499594509914561
382.0,3329.74951171875,0.7880026187215533,3.5726007393428256,0.0,4.196044445037842,0.2639111280441284,0.0,867.3219953264509,7.512525945049649
383.0,3335.0888671875,0.7794249313218253,3.5727783952440535,0.0,4.196044445037842,0.26439011096954346,0.0,861.4954049246652,7.525457380184737
384.0,3340.42822265625,0.7708472439220974,3.572956051145281,0.0,4.196044445037842,0.2648690938949585,0.0,855.6688145228794,7.538388815319826
385.0,3345.767578125,0.7622695565223694,3.573133707046509,0.0,4.196044445037842,0.26534807682037354,0.0,849.8422241210938,7.551320250454914
386.0,3335.2013113839284,0.7643565024648394,3.579288516725813,0.0,4.196044445037842,0.26474865845271517,0.0,857.0679670061384,7.533374065375424
387.0,3324.6350446428573,0.7664434484073094,3.5854433264051164,0.0,4.196044445037842,0.26414924008505686,0.0,864.2937098911831,7.515427880295936
388.0,3314.068777901786,0.7685303943497794,3.5915981360844205,0.0,4.196044445037842,0.2635498217173985,0.0,871.5194527762277,7.497481695216446
389.0,3303.502511160714,0.7706173402922494,3.597752945763724,0.0,4.196044445037842,0.2629504033497402,0.0,878.7451956612723,7.479535510136956
390.0,3292.9362444196427,0.7727042862347194,3.603907755443028,0.0,4.196044445037842,0.2623509849820818,0.0,885.9709385463169,7.461589325057466
391.0,3282.3699776785716,0.7747912321771894,3.6100625651223317,0.0,4.196044445037842,0.2617515666144235,0.0,893.1966814313616,7.443643139977977
392.0,3271.8037109375,0.7768781781196594,3.6162173748016357,0.0,4.196044445037842,0.26115214824676514,0.0,900.4224243164062,7.425696954898488
393.0,3280.4705984933034,0.7773002556392125,3.617337499346052,0.0,4.196044445037842,0.26077750750950407,0.0,907.313738141741,7.417912166322765
394.0,3289.1374860491073,0.7777223331587655,3.618457623890468,0.0,4.196044445037842,0.26040286677224295,0.0,914.2050519670759,7.410127377747041
395.0,3297.804373604911,0.7781444106783185,3.6195777484348843,0.0,4.196044445037842,0.2600282260349819,0.0,921.0963657924107,7.402342589171318
